language,domain,record_id,text,target_task,aspect,aspect_is_null,source_count,distinct_va,distinct_opinions,distinct_categories,conflict_type,valence_min,valence_max,valence_spread,arousal_min,arousal_max,arousal_spread,max_va_distance,opinions,categories,vas
eng,laptop,laptop_quad_train_1798,"this computer is fast , as the specs would have you believe , but i ' ve only had it about a week , and it has already crashed so bad once that i had to do a factory reset on it ( though , to be fair , the computer made the reboot super easy , so that was nice ) .",2,computer,False,2,2,1,2,category_varies,6.0,6.33,0.33000000000000007,6.0,6.33,0.33000000000000007,0.4666904755831215,"[""super easy""]","[""laptop#design_features"", ""laptop#operation_performance""]","[[6.0, 6.0], [6.33, 6.33]]"
eng,laptop,laptop_quad_train_1798,"this computer is fast , as the specs would have you believe , but i ' ve only had it about a week , and it has already crashed so bad once that i had to do a factory reset on it ( though , to be fair , the computer made the reboot super easy , so that was nice ) .",1,computer,False,4,4,3,3,opinion_and_category_vary,2.83,6.33,3.5,6.0,6.83,0.8300000000000001,3.5355339059327378,"[""nice"", ""so bad"", ""super easy""]","[""laptop#design_features"", ""laptop#operation_performance"", ""laptop#quality""]","[[2.83, 6.83], [6.0, 6.0], [6.17, 6.17], [6.33, 6.33]]"
eng,laptop,laptop_quad_train_1804,"i don ' t know if i got a defective model or what , but something has gone wrong every time i boot up my computer .",1,computer,False,2,2,2,1,opinion_varies,3.5,3.83,0.33000000000000007,5.83,5.83,0.0,0.33000000000000007,"[""defective"", ""wrong""]","[""laptop#quality""]","[[3.5, 5.83], [3.83, 5.83]]"
eng,laptop,laptop_quad_train_1805,not to mention it is quite clunky and large .,1,,True,2,2,2,1,opinion_varies,4.0,4.0,0.0,6.0,6.25,0.25,0.25,"[""large"", ""quite clunky""]","[""laptop#design_features""]","[[4.0, 6.0], [4.0, 6.25]]"
eng,laptop,laptop_quad_train_1809,the keys feel nice and responsive however the mouse pad is a little over responsive .,1,keys,False,2,2,2,1,opinion_varies,7.17,7.67,0.5,7.5,8.17,0.6699999999999999,0.8360023923410745,"[""nice"", ""responsive""]","[""keyboard#general""]","[[7.17, 7.5], [7.67, 8.17]]"
eng,laptop,laptop_quad_train_1844,i definitely recommend this if you are looking for a good gaming laptop .,1,laptop,False,2,2,2,1,opinion_varies,6.75,7.38,0.6299999999999999,6.75,7.25,0.5,0.8043009387039156,"[""definitely recommend"", ""good""]","[""laptop#general""]","[[6.75, 6.75], [7.38, 7.25]]"
eng,laptop,laptop_quad_train_1853,very good looking and fast laptop if only if it would stop crashing and having to reset back to default settings .,1,laptop,False,3,3,3,3,opinion_and_category_vary,3.5,7.5,4.0,4.75,7.25,2.5,4.716990566028302,"[""crashing"", ""fast"", ""very good looking""]","[""laptop#design_features"", ""laptop#operation_performance"", ""laptop#quality""]","[[3.5, 4.75], [7.25, 7.25], [7.5, 7.25]]"
eng,laptop,laptop_quad_train_1865,"i absolutely love this laptop , it looks great , its quality is amazing and can handle so many games without any lag involved .",1,laptop,False,4,4,4,4,opinion_and_category_vary,5.0,7.75,2.75,5.0,8.0,3.0,4.0697051490249265,"[""NULL"", ""absolutely love"", ""amazing"", ""great""]","[""laptop#design_features"", ""laptop#general"", ""laptop#operation_performance"", ""laptop#quality""]","[[5.0, 5.0], [7.0, 7.25], [7.5, 7.75], [7.75, 8.0]]"
eng,laptop,laptop_quad_train_1901,"what is the point of downloading games , files , anything , when a couple of weeks later it will crash and fail to recover !",1,,True,2,2,2,1,opinion_varies,2.25,2.38,0.1299999999999999,6.5,6.62,0.1200000000000001,0.1769180601295413,"[""crash"", ""fail""]","[""laptop#operation_performance""]","[[2.25, 6.62], [2.38, 6.5]]"
eng,laptop,laptop_quad_train_1916,it performs good for the price tag attached but it will have a booting problem atlest once every week and you have to format the machine .,1,,True,2,2,2,2,opinion_and_category_vary,6.33,7.0,0.6699999999999999,6.5,7.17,0.6699999999999999,0.9475230867899735,"[""NULL"", ""good""]","[""laptop#operation_performance"", ""laptop#price""]","[[6.33, 6.5], [7.0, 7.17]]"
eng,laptop,laptop_quad_train_1918,update review : having had this laptop for a few months it has had a bad crash from a recent windows update .,1,laptop,False,2,2,2,1,opinion_varies,2.0,2.0,0.0,8.12,8.25,0.13000000000000078,0.13000000000000078,"[""bad"", ""crash""]","[""laptop#operation_performance""]","[[2.0, 8.12], [2.0, 8.25]]"
eng,laptop,laptop_quad_train_1923,"8 + lbs , this one is right under 5 so it makes it nice and portable .",1,,True,2,2,2,1,opinion_varies,6.88,7.0,0.1200000000000001,7.25,7.38,0.1299999999999999,0.1769180601295413,"[""nice"", ""portable""]","[""laptop#portability""]","[[6.88, 7.25], [7.0, 7.38]]"
eng,laptop,laptop_quad_train_1948,the laptop is a little bigger than i had hoped and heavier than i expected it to feel .,1,laptop,False,2,2,2,1,opinion_varies,4.17,5.17,1.0,5.67,6.17,0.5,1.118033988749895,"[""a little bigger"", ""heavier""]","[""laptop#design_features""]","[[4.17, 5.67], [5.17, 6.17]]"
eng,laptop,laptop_quad_train_1967,this computer functions very well as a gaming laptop for the price .,2,computer,False,2,2,1,2,category_varies,7.0,7.12,0.1200000000000001,6.88,7.0,0.1200000000000001,0.16970562748477155,"[""very well""]","[""laptop#operation_performance"", ""laptop#price""]","[[7.0, 6.88], [7.12, 7.0]]"
eng,laptop,laptop_quad_train_1967,this computer functions very well as a gaming laptop for the price .,2,gaming laptop,False,2,2,1,2,category_varies,7.12,7.25,0.1299999999999999,7.12,7.25,0.1299999999999999,0.1838477631085022,"[""very well""]","[""laptop#operation_performance"", ""laptop#price""]","[[7.12, 7.12], [7.25, 7.25]]"
eng,laptop,laptop_quad_train_1967,this computer functions very well as a gaming laptop for the price .,1,computer,False,2,2,1,2,category_varies,7.0,7.12,0.1200000000000001,6.88,7.0,0.1200000000000001,0.16970562748477155,"[""very well""]","[""laptop#operation_performance"", ""laptop#price""]","[[7.0, 6.88], [7.12, 7.0]]"
eng,laptop,laptop_quad_train_1967,this computer functions very well as a gaming laptop for the price .,1,gaming laptop,False,2,2,1,2,category_varies,7.12,7.25,0.1299999999999999,7.12,7.25,0.1299999999999999,0.1838477631085022,"[""very well""]","[""laptop#operation_performance"", ""laptop#price""]","[[7.12, 7.12], [7.25, 7.25]]"
eng,laptop,laptop_quad_train_1968,the laptop runs smoothly and renders larger games quickly .,1,laptop,False,2,2,2,1,opinion_varies,7.0,7.12,0.1200000000000001,7.0,7.0,0.0,0.1200000000000001,"[""quickly"", ""smoothly""]","[""laptop#operation_performance""]","[[7.0, 7.0], [7.12, 7.0]]"
eng,laptop,laptop_quad_train_1978,"the 15 ` ` screen is big and nice , this will make my examinations go much faster .",1,,True,3,3,3,1,opinion_varies,7.0,7.33,0.33000000000000007,7.0,7.5,0.5,0.5990826320300064,"[""big"", ""much faster"", ""nice""]","[""display#design_features""]","[[7.0, 7.0], [7.0, 7.17], [7.33, 7.5]]"
eng,laptop,laptop_quad_train_1979,"it ' s completely quiet , no heat whatsoever , and very fast !",1,,True,2,2,2,1,opinion_varies,7.67,7.83,0.16000000000000014,8.0,8.17,0.16999999999999993,0.23345235059857508,"[""completely quiet"", ""very fast""]","[""laptop#operation_performance""]","[[7.67, 8.0], [7.83, 8.17]]"
eng,laptop,laptop_quad_train_1990,"on the flip side , this asus is very fast with minimal bloatware that is easy to get rid of .",1,asus,False,2,2,2,1,opinion_varies,6.5,7.17,0.6699999999999999,6.33,6.83,0.5,0.8360023923410745,"[""easy"", ""very fast""]","[""laptop#operation_performance""]","[[6.5, 6.33], [7.17, 6.83]]"
eng,laptop,laptop_quad_train_1994,"overall , if you just need a computer to do basic software development , remote work , or browse the internet , it ' s perfectly fine .",1,computer,False,2,2,2,1,opinion_varies,7.5,7.5,0.0,7.5,7.67,0.16999999999999993,0.16999999999999993,"[""fine"", ""perfectly""]","[""laptop#general""]","[[7.5, 7.5], [7.5, 7.67]]"
eng,laptop,laptop_quad_train_1995,"it ' s pretty light , too , so it ' s easy to travel with .",1,,True,2,2,2,2,opinion_and_category_vary,6.5,6.62,0.1200000000000001,6.5,6.5,0.0,0.1200000000000001,"[""easy"", ""pretty light""]","[""laptop#design_features"", ""laptop#portability""]","[[6.5, 6.5], [6.62, 6.5]]"
eng,laptop,laptop_quad_train_2010,"this thing is now light , fast and powerful enough to allow me to spin up some virtual machines to help with my study courses .",1,,True,2,2,2,1,opinion_varies,7.33,7.67,0.33999999999999986,7.67,8.0,0.33000000000000007,0.4738143096192853,"[""fast"", ""powerful""]","[""laptop#operation_performance""]","[[7.33, 7.67], [7.67, 8.0]]"
eng,laptop,laptop_quad_train_2018,only complaint that i took a star off for is that the edge you rest your arms on is not rounded off and it is uncomfortable to rest on them for while .,1,edge,False,2,2,2,1,opinion_varies,3.0,3.2,0.20000000000000018,7.0,7.0,0.0,0.20000000000000018,"[""complaint"", ""uncomfortable""]","[""hardware#design_features""]","[[3.0, 7.0], [3.2, 7.0]]"
eng,laptop,laptop_quad_train_2024,it works really well with my art programs and runs a lot better !,1,,True,2,2,2,1,opinion_varies,7.33,7.83,0.5,7.5,8.0,0.5,0.7071067811865476,"[""better"", ""really well""]","[""laptop#operation_performance""]","[[7.33, 7.5], [7.83, 8.0]]"
eng,laptop,laptop_quad_train_2042,i ended up returning it even after getting a credit because the wireless did not work well and was extremely slow .,1,wireless,False,2,2,2,1,opinion_varies,3.33,3.5,0.16999999999999993,6.17,6.33,0.16000000000000014,0.23345235059857508,"[""extremely slow"", ""not work well""]","[""ports#connectivity""]","[[3.33, 6.33], [3.5, 6.17]]"
eng,laptop,laptop_quad_train_2043,"everything is amazing , love the look and everything about it until now .",1,,True,3,2,2,2,opinion_and_category_vary,6.83,7.0,0.16999999999999993,6.83,7.17,0.33999999999999986,0.3801315561749641,"[""amazing"", ""love""]","[""laptop#design_features"", ""laptop#general""]","[[6.83, 6.83], [7.0, 7.17]]"
eng,laptop,laptop_quad_train_2048,the device itself is light and handsome - but virtually useless for long documents .,1,device,False,3,3,3,2,opinion_and_category_vary,3.25,6.62,3.37,5.88,6.62,0.7400000000000002,3.45028984289726,"[""handsome"", ""light"", ""virtually useless""]","[""laptop#design_features"", ""laptop#operation_performance""]","[[3.25, 5.88], [6.38, 6.25], [6.62, 6.62]]"
eng,laptop,laptop_quad_train_2063,"like the other one i borrowed , this one feels streamlined and easy to use .",1,,True,2,2,2,1,opinion_varies,6.5,6.62,0.1200000000000001,6.62,6.75,0.1299999999999999,0.1769180601295413,"[""easy"", ""streamlined""]","[""laptop#usability""]","[[6.5, 6.62], [6.62, 6.75]]"
eng,laptop,laptop_quad_train_2065,"they have a low - quality , hard plastic feel and a weird textured grain to them .",1,,True,3,3,3,2,opinion_and_category_vary,3.17,3.83,0.6600000000000001,6.0,6.5,0.5,0.8280096617793782,"[""hard"", ""low"", ""weird""]","[""keyboard#quality"", ""laptop#design_features""]","[[3.17, 6.5], [3.67, 6.17], [3.83, 6.0]]"
eng,laptop,laptop_quad_train_2067,the touchpad is hard and clunky .,1,touchpad,False,2,2,2,1,opinion_varies,2.5,2.75,0.25,7.5,7.75,0.25,0.3535533905932738,"[""clunky"", ""hard""]","[""hardware#operation_performance""]","[[2.5, 7.75], [2.75, 7.5]]"
eng,laptop,laptop_quad_train_2070,"overall , it works well and is easy to use .",1,,True,2,2,2,2,opinion_and_category_vary,6.62,6.62,0.0,6.62,6.75,0.1299999999999999,0.1299999999999999,"[""easy"", ""well""]","[""laptop#operation_performance"", ""laptop#usability""]","[[6.62, 6.62], [6.62, 6.75]]"
eng,laptop,laptop_quad_train_2072,"pros : streamlined and simple ; easy to use overall ; easy to find / delete pics & files ; good price ; looks nice from the outside , with the lid down ; good 14 ` ` screen size that ' s surprisingly hard to find",2,,True,2,2,1,2,category_varies,5.5,5.75,0.25,5.5,5.5,0.0,0.25,"[""NULL""]","[""display#general"", ""laptop#usability""]","[[5.5, 5.5], [5.75, 5.5]]"
eng,laptop,laptop_quad_train_2072,"pros : streamlined and simple ; easy to use overall ; easy to find / delete pics & files ; good price ; looks nice from the outside , with the lid down ; good 14 ` ` screen size that ' s surprisingly hard to find",1,,True,7,7,6,4,opinion_and_category_vary,5.5,6.75,1.25,5.5,7.0,1.5,1.9525624189766635,"[""NULL"", ""easy"", ""good"", ""nice"", ""simple"", ""streamlined""]","[""display#general"", ""laptop#design_features"", ""laptop#price"", ""laptop#usability""]","[[5.5, 5.5], [5.75, 5.5], [5.75, 6.0], [6.25, 6.25], [6.5, 6.5], [6.5, 6.75], [6.75, 7.0]]"
eng,laptop,laptop_quad_train_2073,"cons : webcam doesn ' t have video - only takes pics ; awful , uncomfortable keyboard & trackpad ; chromebook extensions are lacking and don ' t address / make up for the limitations of this chromebook ; a bit heavy and clunky ; hard to figure out google cloud print",1,,True,2,2,2,1,opinion_varies,2.5,2.75,0.25,7.0,7.0,0.0,0.25,"[""a bit heavy"", ""clunky""]","[""laptop#design_features""]","[[2.5, 7.0], [2.75, 7.0]]"
eng,laptop,laptop_quad_train_2084,"while the product worked decently for about a month , it went downhill soon after .",1,product,False,2,2,2,1,opinion_varies,4.33,6.17,1.8399999999999999,5.33,6.0,0.6699999999999999,1.9581879378650047,"[""NULL"", ""decently""]","[""laptop#operation_performance""]","[[4.33, 5.33], [6.17, 6.0]]"
eng,laptop,laptop_quad_train_2087,the keys and mouse pad are responsive and comfortable to use .,1,keys,False,2,2,2,1,opinion_varies,7.33,7.67,0.33999999999999986,7.67,7.83,0.16000000000000014,0.37576588456111865,"[""comfortable"", ""responsive""]","[""keyboard#operation_performance""]","[[7.33, 7.67], [7.67, 7.83]]"
eng,laptop,laptop_quad_train_2087,the keys and mouse pad are responsive and comfortable to use .,1,mouse pad,False,2,2,2,1,opinion_varies,7.17,7.5,0.33000000000000007,7.5,7.67,0.16999999999999993,0.37121422386541175,"[""comfortable"", ""responsive""]","[""keyboard#operation_performance""]","[[7.17, 7.5], [7.5, 7.67]]"
eng,laptop,laptop_quad_train_2088,"now my main complaint is that is it very slow , especially for a new computer !",1,computer,False,2,2,2,1,opinion_varies,2.38,2.62,0.2400000000000002,6.0,7.62,1.62,1.6376812876747417,"[""complaint"", ""very slow""]","[""laptop#operation_performance""]","[[2.38, 7.62], [2.62, 6.0]]"
eng,laptop,laptop_quad_train_2090,the drag and drop works poorly which is very annoying .,1,,True,2,2,2,1,opinion_varies,2.62,3.0,0.3799999999999999,5.62,7.62,2.0,2.0357799488156867,"[""poorly"", ""very annoying""]","[""os#operation_performance""]","[[2.62, 7.62], [3.0, 5.62]]"
eng,laptop,laptop_quad_train_2112,"one of the two usb ports is defective , which is an enormous pain .",1,usb ports,False,2,2,2,1,opinion_varies,2.25,2.75,0.5,6.12,7.62,1.5,1.5811388300841898,"[""defective"", ""pain""]","[""ports#operation_performance""]","[[2.25, 7.62], [2.75, 6.12]]"
eng,laptop,laptop_quad_train_2119,"the sad part is i truly do like acer products , but this made me rethink this purchase .",1,acer products,False,2,2,2,1,opinion_varies,3.33,6.67,3.34,6.83,7.33,0.5,3.3772177898382565,"[""like"", ""sad""]","[""laptop#general""]","[[3.33, 7.33], [6.67, 6.83]]"
eng,laptop,laptop_quad_train_2126,feels nice and looks good but it truly is the worst chromebook on the market !,1,chromebook,False,3,3,3,2,opinion_and_category_vary,2.62,6.5,3.88,6.38,7.25,0.8700000000000001,3.9518223644288466,"[""good"", ""nice"", ""worst""]","[""laptop#design_features"", ""laptop#general""]","[[2.62, 7.25], [6.38, 6.38], [6.5, 6.5]]"
eng,laptop,laptop_quad_train_2151,"they are simply unreliable , poorly made laptops .",1,laptops,False,2,2,2,1,opinion_varies,2.8,2.9,0.10000000000000009,5.1,5.1,0.0,0.10000000000000009,"[""poorly"", ""simply unreliable""]","[""laptop#general""]","[[2.8, 5.1], [2.9, 5.1]]"
eng,laptop,laptop_quad_train_2153,"the picture was very bright and clear , the back - lit keyboard was a very nice feature , and it seemed like a good value for the price .",1,picture,False,2,2,2,1,opinion_varies,7.12,7.25,0.1299999999999999,7.25,7.25,0.0,0.1299999999999999,"[""clear"", ""very bright""]","[""display#quality""]","[[7.12, 7.25], [7.25, 7.25]]"
eng,laptop,laptop_quad_train_2171,worked fine until 3 months after i bought it .,1,,True,2,2,2,1,opinion_varies,4.33,6.0,1.67,5.33,5.67,0.33999999999999986,1.7042593699317012,"[""NULL"", ""fine""]","[""laptop#general""]","[[4.33, 5.33], [6.0, 5.67]]"
eng,laptop,laptop_quad_train_2172,laptop was working fine until just under 3 months of use when it bsod ' d and wouldn ' t turn back on .,1,laptop,False,2,2,2,1,opinion_varies,4.0,5.75,1.75,5.25,5.5,0.25,1.7677669529663689,"[""NULL"", ""fine""]","[""laptop#operation_performance""]","[[4.0, 5.25], [5.75, 5.5]]"
eng,laptop,laptop_quad_train_2174,"this laptop ' s construction is cheap and flimsy , the battery is not removable and the back case is nearly impossible to take off without damaging it .",1,laptop ' s construction,False,2,2,2,1,opinion_varies,5.25,5.5,0.25,6.5,6.75,0.25,0.3535533905932738,"[""cheap"", ""flimsy""]","[""laptop#design_features""]","[[5.25, 6.5], [5.5, 6.75]]"
eng,laptop,laptop_quad_train_2178,"i will keep my rating at 3 stars , as the issues with the screen quality / shine - and volume / brightness keys being unusable and nonexistent , to be large issues for me .",1,volume,False,2,2,2,1,opinion_varies,3.17,3.33,0.16000000000000014,6.5,6.67,0.16999999999999993,0.23345235059857508,"[""nonexistent"", ""unusable""]","[""multimedia_devices#quality""]","[[3.17, 6.67], [3.33, 6.5]]"
eng,laptop,laptop_quad_train_2179,"the laptop build is cheap looking and basic , but functional to say the least while i save up money .",1,laptop build,False,3,3,3,2,opinion_and_category_vary,3.38,6.62,3.24,5.62,6.75,1.13,3.3547727195743082,"[""basic"", ""cheap looking"", ""functional""]","[""laptop#operation_performance"", ""laptop#quality""]","[[3.38, 5.88], [5.38, 5.62], [6.62, 6.75]]"
