language,domain,record_id,text,target_subtask,structure,source_count,vas,opinions,categories
jpn,hotel,hotel_quad_train_845,今回は少し広い部屋に案内されたのでとてもゆったり過ごす事が出来て良かった,1,['部屋'],3,"[[6.5, 5.88], [6.5, 6.0], [7.0, 6.75]]","['とてもゆったり', '少し広い', '良かった']","['ROOMS#COMFORT', 'ROOMS#DESIGN_FEATURES', 'ROOMS#QUALITY']"
jpn,hotel,hotel_quad_train_851,ただ、夕食でのお部屋食のごはんに付いてくるお味噌汁が冷え冷えでとっても残念でした,1,['味噌汁'],2,"[[1.83, 7.67], [2.88, 6.12]]","['とっても残念', '冷え冷え']",['FOOD_DRINKS#QUALITY']
jpn,hotel,hotel_quad_train_860,部屋は思っていた通り広く快適で夜景がきれいでした,1,['部屋'],2,"[[6.5, 6.12], [6.67, 6.17]]","['広く', '快適']","['ROOMS#COMFORT', 'ROOMS#DESIGN_FEATURES']"
jpn,hotel,hotel_quad_train_865,白良浜は目と鼻の先で、すぐに散歩できて、とても良かったです,1,['白良浜'],2,"[[6.12, 5.62], [7.12, 6.62]]","['とても良かった', '目と鼻の先']",['LOCATION#GENERAL']
jpn,hotel,hotel_quad_train_867,天理駅の目の前でとても便利でした,1,['天理駅'],2,"[[6.12, 5.5], [6.75, 6.25]]","['とても便利', '目の前']",['LOCATION#GENERAL']
jpn,hotel,hotel_quad_train_868,立地も良く満足でした,1,['立地'],2,"[[6.5, 6.12], [6.83, 6.0]]","['満足', '良く']",['LOCATION#GENERAL']
jpn,hotel,hotel_quad_train_869,部屋も過不足なく満足してます,1,['部屋'],2,"[[6.2, 5.8], [7.17, 6.33]]","['満足', '過不足なく']",['ROOMS#QUALITY']
jpn,hotel,hotel_quad_train_876,繁華街も近く、大浴場も清潔でゆったりと過ごせました,1,['大浴場'],2,"[[6.62, 5.88], [6.67, 6.0]]","['ゆったり', '清潔']","['FACILITIES#CLEANLINESS', 'FACILITIES#COMFORT']"
jpn,hotel,hotel_quad_train_880,今回で2回目の宿泊です 駅近で部屋もコンパクトながらとてもリラックスして過ごす事が出来たのでですが　ひとつだけ気になったのがベッド周りの匂いでした,1,['部屋'],2,"[[6.33, 5.83], [7.12, 7.0]]","['とてもリラックス', 'コンパクト']","['ROOMS#COMFORT', 'ROOMS#DESIGN_FEATURES']"
jpn,hotel,hotel_quad_train_883,部屋の風呂もそれなりに広くゆったりしてよいのですがドアーが透けて中の人が何してるのかがわかるのとアメニティーにシャワーキャップがあったらうれしかったです,1,['風呂'],2,"[[6.25, 6.0], [6.62, 5.75]]","['それなりに広く', 'ゆったり']","['FACILITIES#COMFORT', 'FACILITIES#STYLE_OPTIONS']"
jpn,hotel,hotel_quad_train_889,食事は個室でいただけて小さな子供がいましたが他の方へ迷惑になることを気にせずゆっくりとおいしくいただけました,1,['食事'],2,"[[6.17, 6.0], [6.17, 6.17]]","['おいしく', 'ゆっくり']","['FOOD_DRINKS#COMFORT', 'FOOD_DRINKS#QUALITY']"
jpn,hotel,hotel_quad_train_890,立地は奈良公園には若干遠いですが、散歩を兼ねて行くことを考えたら不満なしです,1,['立地'],2,"[[3.88, 5.5], [6.33, 5.5]]","['不満なし', '若干遠い']",['LOCATION#GENERAL']
jpn,hotel,hotel_quad_train_891,若草山山焼き当日に特別なプライスで宿泊出来ただけでも満足なのに、お部屋も綺麗広くとてもくつろげました,1,['部屋'],3,"[[6.17, 6.0], [6.38, 5.88], [7.0, 6.67]]","['とてもくつろげました', '広く', '綺麗']","['ROOMS#CLEANLINESS', 'ROOMS#COMFORT', 'ROOMS#DESIGN_FEATURES']"
jpn,hotel,hotel_quad_train_895,ホテルの近くにコンビニとIKEAが有るので便利でした,1,['コンビニ'],2,"[[6.25, 5.62], [6.5, 6.17]]","['便利', '近く']",['LOCATION#GENERAL']
jpn,hotel,hotel_quad_train_896,ホテル自体は素敵でしたし、オールインクルーシブで飲み放題でしたので、大変満足しました,1,['ホテル'],2,"[[7.17, 6.5], [7.5, 7.5]]","['大変満足', '素敵']",['HOTEL#QUALITY']
jpn,hotel,hotel_quad_train_911,朝食美味しく、部屋も綺麗でくつろげました,1,['部屋'],2,"[[6.5, 6.0], [6.5, 6.25]]","['くつろげました', '綺麗']","['ROOMS#CLEANLINESS', 'ROOMS#COMFORT']"
jpn,hotel,hotel_quad_train_913,部屋は若干古いですが清潔な感じでした,1,['部屋'],2,"[[4.5, 5.67], [6.5, 6.0]]","['清潔', '若干古い']","['ROOMS#CLEANLINESS', 'ROOMS#DESIGN_FEATURES']"
jpn,hotel,hotel_quad_train_917,部屋は広く、快適に過ごせましたBSが映らなかったのが残念です,1,['部屋'],2,"[[6.17, 6.0], [6.5, 5.88]]","['広く', '快適']","['ROOMS#COMFORT', 'ROOMS#DESIGN_FEATURES']"
jpn,hotel,hotel_quad_train_950,駅前の立地、部屋も綺麗で広く、夜食のラーメンは毎回楽しみにしています,1,['部屋'],2,"[[6.33, 5.67], [6.5, 6.0]]","['広く', '綺麗']","['ROOMS#CLEANLINESS', 'ROOMS#DESIGN_FEATURES']"
jpn,hotel,hotel_quad_train_962,部屋も広く大変使いやすい仕様となっている,1,['部屋'],2,"[[6.75, 6.38], [7.0, 7.0]]","['大変使いやすい', '広く']",['ROOMS#DESIGN_FEATURES']
jpn,hotel,hotel_quad_train_964,食事も豪華で大満足でした,1,['食事'],2,"[[7.0, 7.0], [7.33, 7.17]]","['大満足', '豪華']",['FOOD_DRINKS#QUALITY']
jpn,hotel,hotel_quad_train_974,食事は和食の料理大会で入賞された料理長が作られた料理は美味しい、素晴らしい,1,['料理'],2,"[[7.0, 6.75], [7.25, 7.25]]","['素晴らしい', '美味しい']",['FOOD_DRINKS#QUALITY']
jpn,hotel,hotel_quad_train_990,朝食もすごく種類があり、口コミ通りですごく美味しかったです,1,['朝食'],2,"[[7.0, 7.0], [7.38, 7.62]]","['すごく種類があり', 'すごく美味しかった']","['FOOD_DRINKS#QUALITY', 'FOOD_DRINKS#STYLE_OPTIONS']"
jpn,hotel,hotel_quad_train_999,古い町並みまでは少し距離はありますが、新しくキレイでした,1,[None],2,"[[6.33, 5.83], [6.75, 6.38]]","['キレイ', '新しく']","['HOTEL#CLEANLINESS', 'HOTEL#QUALITY']"
jpn,hotel,hotel_quad_train_1016,スタッフの方が全員明るくご対応いただき、とても気持ちよかったです,1,['対応'],2,"[[7.0, 6.75], [7.0, 7.5]]","['とても気持ちよかった', '明るく']",['SERVICE#QUALITY']
jpn,hotel,hotel_quad_train_1017,お部屋から滝が見えて素敵ですお湯も柔らかくて心地良いですお食事も美味しいです,1,['湯'],2,"[[6.5, 6.17], [6.5, 6.33]]","['心地良い', '柔らかくて']","['FACILITIES#COMFORT', 'FACILITIES#DESIGN_FEATURES']"
jpn,hotel,hotel_quad_train_1026,初めて利用させてもらいましたが、部屋もとてもきれいで快適でした,1,['部屋'],2,"[[6.33, 6.0], [7.33, 7.17]]","['とてもきれい', '快適']","['ROOMS#CLEANLINESS', 'ROOMS#COMFORT']"
jpn,hotel,hotel_quad_train_1038,初めての日航さんでしたが 案内の方が親切で聞き取りやすかったです,1,['案内'],2,"[[6.67, 6.17], [6.75, 6.62]]","['聞き取りやすかった', '親切']",['SERVICE#QUALITY']
jpn,hotel,hotel_quad_train_1040,立地良く、朝食付き、ウェルカムドリンクあり、部屋にミネラルウォーターあり、室内も落ち着いた雰囲気で良いイメージでした,1,['室内'],2,"[[6.25, 5.88], [6.67, 6.0]]","['良いイメージ', '落ち着いた雰囲気']","['ROOMS#DESIGN_FEATURES', 'ROOMS#QUALITY']"
jpn,hotel,hotel_quad_train_1047,大通りから大きな駐車場の奥がホテルなので夜も静かで快適に過ごせた,1,['ホテル'],2,"[[6.75, 6.38], [6.83, 6.17]]","['快適', '静か']",['HOTEL#COMFORT']
jpn,hotel,hotel_quad_train_1053,館内、部屋もきれいで大浴場も浴槽が沢山あり楽しむことができ、癒されました,1,['大浴場'],2,"[[6.5, 6.0], [6.5, 6.5]]","['楽しむことができ', '癒されました']",['FACILITIES#COMFORT']
jpn,hotel,hotel_quad_train_1059,バイキング料理が種類豊富でステーキや天ぷらのライブキッチンもあり、アツアツメニューがとても美味しかったです,1,['バイキング料理'],2,"[[7.17, 7.5], [7.25, 7.25]]","['とても美味しかった', '種類豊富']","['FOOD_DRINKS#QUALITY', 'FOOD_DRINKS#STYLE_OPTIONS']"
jpn,hotel,hotel_quad_train_1061,朝のブッフェはその地の牛乳にジャムなどが味わえて、美味しくて満足でした,1,['ブッフェ'],2,"[[6.67, 6.5], [7.0, 6.75]]","['満足', '美味しくて']",['FOOD_DRINKS#QUALITY']
jpn,hotel,hotel_quad_train_1070,館内はとてもおしゃれな感じできれいでした,1,['館内'],2,"[[7.0, 7.25], [7.67, 7.17]]","['きれい', 'とてもおしゃれ']","['HOTEL#CLEANLINESS', 'HOTEL#DESIGN_FEATURES']"
jpn,hotel,hotel_quad_train_1071,部屋も広く十分に満足できました,1,['部屋'],2,"[[6.88, 6.75], [7.0, 6.75]]","['広く', '満足']","['ROOMS#DESIGN_FEATURES', 'ROOMS#QUALITY']"
jpn,hotel,hotel_quad_train_1073,食事は朝夕ともにバイキングでとっても美味しく夜はお刺身、鯛茶漬け、ステーキ、焼き鳥、ラーメンなどあり、朝食は目玉焼き、フレンチトースト、とろろご飯などありとても充実していました,1,['食事'],2,"[[7.25, 7.75], [7.5, 7.75]]","['とっても美味しく', 'とても充実していました']","['FOOD_DRINKS#QUALITY', 'FOOD_DRINKS#STYLE_OPTIONS']"
jpn,hotel,hotel_quad_train_1078,可愛い浴衣もレンタルで頼めるシステムだったが、基本の浴衣がとても素敵で、子供用も80から置いてあり、感激しました,1,['浴衣'],2,"[[7.0, 7.25], [7.33, 7.0]]","['とても素敵', '感激']","['SERVICE#DESIGN_FEATURES', 'SERVICE#STYLE_OPTIONS']"
jpn,hotel,hotel_quad_train_1082,アメニティも自分で取るかたちですが、シャンプーや化粧水、美容液などたくさんあって助かりました,1,['アメニティ'],2,"[[6.5, 5.83], [7.0, 6.5]]","['たくさん', '助かりました']",['ROOM_AMENITIES#STYLE_OPTIONS']
jpn,hotel,hotel_quad_train_1083,ホテル自体も綺麗で清潔感もあり気持ちよく泊まれるかと思います,1,['ホテル自体'],3,"[[6.5, 5.88], [6.67, 5.83], [6.75, 6.5]]","['気持ちよく', '清潔', '綺麗']","['HOTEL#CLEANLINESS', 'HOTEL#COMFORT']"
jpn,hotel,hotel_quad_train_1092,大浴場があり静かで良いホテルでした,1,['ホテル'],2,"[[6.12, 5.88], [6.75, 6.62]]","['良い', '静か']","['HOTEL#COMFORT', 'HOTEL#GENERAL']"
jpn,hotel,hotel_quad_train_1094,部屋はきれいでしたが狭かった,1,['部屋'],2,"[[3.67, 5.67], [6.5, 6.0]]","['きれい', '狭かった']","['ROOMS#CLEANLINESS', 'ROOMS#DESIGN_FEATURES']"
jpn,hotel,hotel_quad_train_1102,食事はブュッフェで色んな種類があり、お刺身なども豊富で美味しい,1,['お刺身'],2,"[[6.5, 6.0], [6.83, 6.5]]","['美味しい', '豊富']","['FOOD_DRINKS#QUALITY', 'FOOD_DRINKS#STYLE_OPTIONS']"
jpn,hotel,hotel_quad_train_1105,駐車場も広くて良かった,1,['駐車場'],2,"[[6.67, 6.17], [6.88, 6.5]]","['広くて', '良かった']","['FACILITIES#DESIGN_FEATURES', 'FACILITIES#GENERAL']"
jpn,hotel,hotel_quad_train_1107,朝食はしっかりとしたお料理で大変美味しく頂きました,1,['朝食'],2,"[[6.25, 5.88], [7.17, 7.67]]","['しっかり', '大変美味しく']",['FOOD_DRINKS#QUALITY']
jpn,hotel,hotel_quad_train_1118,お部屋はシングルルームですが、狭苦しくなくゆったりしてくつろげます,1,['部屋'],3,"[[6.0, 5.62], [6.12, 5.88], [6.33, 5.83]]","['くつろげます', 'ゆったりして', '狭苦しくなく']",['ROOMS#COMFORT']
jpn,hotel,hotel_quad_train_1119,1/24雪対策で宿泊、部屋もきれいで、快適,1,['部屋'],2,"[[6.0, 5.88], [6.62, 6.62]]","['きれい', '快適']","['ROOMS#CLEANLINESS', 'ROOMS#COMFORT']"
jpn,hotel,hotel_quad_train_1122,露天風呂が気に入っています広くはないですが、いつも清潔で落ち着いた雰囲気です特に露天風呂は空を見ながらゆっくり入れて仕事終わりは格別ただ洗い場に鏡は欲しいです,1,['露天風呂'],4,"[[5.0, 5.25], [6.88, 6.75], [7.0, 6.67], [7.75, 7.38]]","['広くはない', '格別', '清潔', '落ち着いた雰囲気']","['FACILITIES#CLEANLINESS', 'FACILITIES#COMFORT', 'FACILITIES#QUALITY']"
jpn,hotel,hotel_quad_train_1126,ホテル自体はそこそこ年数はたっているかもですが、シャンプー、トリートメントを貸して頂けたりホテルマンの方々が皆さんとてもご対応が丁寧でお優しいので、ここに滞在して良かったです,1,['対応'],2,"[[6.62, 6.12], [6.67, 6.17]]","['丁寧', '優しい']",['SERVICE#QUALITY']
jpn,hotel,hotel_quad_train_1126,ホテル自体はそこそこ年数はたっているかもですが、シャンプー、トリートメントを貸して頂けたりホテルマンの方々が皆さんとてもご対応が丁寧でお優しいので、ここに滞在して良かったです,1,['ホテル'],2,"[[4.25, 5.38], [6.25, 5.88]]","['そこそこ年数はたっている', '良かった']","['HOTEL#DESIGN_FEATURES', 'HOTEL#QUALITY']"
jpn,hotel,hotel_quad_train_1129,駅からの送迎バスから接客がとても親切で丁寧なのが印象的でした,1,['接客'],2,"[[6.88, 6.75], [7.12, 7.0]]","['とても親切', '丁寧']",['SERVICE#QUALITY']
jpn,hotel,hotel_quad_train_1130,ただ、部屋の感じは古いので、トイレとお風呂が一緒のユニットなので、狭く、お化粧など朝の身支度もしにくいのでそれは残念でした,1,['トイレとお風呂'],2,"[[2.67, 6.67], [3.62, 5.88]]","['残念', '狭く']","['FACILITIES#DESIGN_FEATURES', 'FACILITIES#QUALITY']"
jpn,hotel,hotel_quad_train_1131,期待していた朝食もスタッフの方が丁寧にトッピングの説明をしてくれて嬉しかったです,1,['説明'],2,"[[6.67, 6.33], [6.67, 6.5]]","['丁寧に', '嬉しかった']",['SERVICE#QUALITY']
jpn,hotel,hotel_quad_train_1134,食事がとても美味しく大変満足しました,1,['食事'],2,"[[7.0, 7.5], [7.17, 7.33]]","['とても美味しく', '大変満足']",['FOOD_DRINKS#QUALITY']
jpn,hotel,hotel_quad_train_1143,鳴門大橋も大塚美術館も、近くて便利で良かったです,1,[None],2,"[[6.88, 6.5], [7.0, 7.0]]","['便利', '良かった']",['HOTEL#QUALITY']
jpn,hotel,hotel_quad_train_1145,お食事も美味しくてとっても良かったです♪宿泊当日の土鍋でたいたごはんは、格別美味しかったですが少しやわらかすちただ外装やお風呂が古かったのが残念でした,1,['お食事'],2,"[[7.0, 6.75], [7.5, 8.0]]","['とっても良かった', '美味しくて']",['FOOD_DRINKS#QUALITY']
jpn,hotel,hotel_quad_train_1158,露天風呂は広くて本当に満足しました,1,['露天風呂'],2,"[[7.0, 6.7], [7.17, 8.0]]","['広くて', '本当に満足']","['FACILITIES#DESIGN_FEATURES', 'FACILITIES#QUALITY']"
jpn,hotel,hotel_quad_train_1166,とても広く広いお部屋で、快適に過ごす事ができました。,1,['お部屋'],2,"[[7.0, 7.17], [7.33, 7.67]]","['とても広く', '快適']","['ROOMS#COMFORT', 'ROOMS#DESIGN_FEATURES']"
jpn,hotel,hotel_quad_train_1169,大浴場は設備が古く使用不能なものばかりで痛々しかった,1,['大浴場'],2,"[[2.25, 7.25], [3.0, 6.5]]","['古く', '痛々しかった']",['FACILITIES#DESIGN_FEATURES']
jpn,hotel,hotel_quad_train_1181,部屋もいつも清潔で快適ですし、チェックアウトも11時と、翌日予定がない場合はゆっくりくつろげます,1,['部屋'],2,"[[6.38, 6.12], [7.0, 6.67]]","['いつも清潔', '快適']","['ROOMS#CLEANLINESS', 'ROOMS#COMFORT']"
jpn,hotel,hotel_quad_train_1187,朝食は和食をいただきましたが、品数が多く、どれもおいしくて大満足でした,1,['朝食'],2,"[[6.62, 6.75], [7.12, 7.0]]","['おいしくて', '大満足']",['FOOD_DRINKS#QUALITY']
jpn,hotel,hotel_quad_train_1191,2間続きの和室だったのが前回利用時に和洋室になっており、お風呂も綺麗になってとても快適に過ごさせていただきました,1,['風呂'],2,"[[6.62, 6.5], [6.67, 6.5]]","['快適', '綺麗']","['FACILITIES#CLEANLINESS', 'HOTEL#COMFORT']"
jpn,hotel,hotel_quad_train_1194,自分は広いお風呂に行きましたが、綺麗に掃除も行き届いていて、気持ちよかったです,1,['風呂'],3,"[[6.5, 6.33], [6.5, 6.67], [6.75, 6.62]]","['広い', '気持ちよかった', '綺麗']","['FACILITIES#CLEANLINESS', 'FACILITIES#COMFORT', 'FACILITIES#DESIGN_FEATURES']"
jpn,hotel,hotel_quad_train_1195,部屋が広くてきれいで良かったです,1,['部屋'],3,"[[6.25, 5.88], [6.25, 6.12], [6.38, 6.0]]","['きれい', '広くて', '良かった']","['ROOMS#CLEANLINESS', 'ROOMS#DESIGN_FEATURES', 'ROOMS#QUALITY']"
jpn,hotel,hotel_quad_train_1212,上層階の部屋で綺麗で良かったです,1,['部屋'],2,"[[6.33, 6.5], [6.5, 6.33]]","['綺麗', '良かった']","['ROOMS#CLEANLINESS', 'ROOMS#QUALITY']"
jpn,hotel,hotel_quad_train_1218,スタッフの方も親切でありがたかったです,1,['スタッフ'],2,"[[6.38, 6.5], [6.88, 7.0]]","['ありがたかった', '親切']",['SERVICE#QUALITY']
jpn,hotel,hotel_quad_train_1221,朝のバイキングも沢山種類があって満足でした,1,['朝のバイキング'],2,"[[6.83, 6.83], [7.0, 6.67]]","['沢山種類があって', '満足']","['FOOD_DRINKS#QUALITY', 'FOOD_DRINKS#STYLE_OPTIONS']"
jpn,hotel,hotel_quad_train_1225,特に食べなれているたたきのたれが絶妙でとても美味しかったのが印象的です,1,['たたきのたれ'],2,"[[7.5, 7.62], [7.62, 7.38]]","['とても美味しかった', '絶妙']",['FOOD_DRINKS#QUALITY']
jpn,hotel,hotel_quad_train_1226,ホテルは改装済みで、部屋は大変綺麗で気持ち良く過ごす事ができました,1,['部屋'],2,"[[6.5, 6.5], [6.88, 6.88]]","['大変綺麗', '気持ち良く']","['ROOMS#CLEANLINESS', 'ROOMS#COMFORT']"
